date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,Q
2016-11-07,73.33333333,370,186.29166669999998,837,162.66666669999998,714,44.29166667,131,299.1666667,845,207.125,754,15.0,16.5,18.0,0.4,1.120833333,2.0,3.0980000000000003,3.278333333,3.665,60.34,87.89291667,100.0,18.0,22.04166667,27.0,950,950.4166667000002,960,1,0,0,10781.0
2016-11-08,76.54166667,349,52.79166667,310,106.83333329999999,578,39.54166667,115,309.0833333,891,207.66666669999998,757,13.0,15.0,17.0,0.7,1.2375,2.2,2.924,3.240125,3.417,68.11,92.73208333,100.0,17.0,19.58333333,22.0,950,957.0833332999998,960,1,0,0,11630.0
2016-11-09,48.25,209,1.208333333,10,49.08333333,215,42.79166667,119,301.2083333,871,206.83333330000002,758,11.0,12.08333333,13.0,1.1,2.675,4.1,2.6060000000000003,2.9148333330000002,3.321,62.54,89.21083333,100.0,15.0,17.45833333,22.0,960,960.0,960,1,0,0,11921.0
2016-11-10,92.45833333,362,37.29166667,257,115.91666670000001,522,44.875,136,290.2083333,840,202.04166669999998,738,11.0,12.70833333,14.0,0.4,1.4625,2.8,3.155,3.3178333330000003,3.4610000000000003,64.64,90.79708333,100.0,15.0,17.75,23.0,960,960.0,960,1,0,0,12228.0
2016-11-11,41.54166667,270,1.75,25,42.83333333,288,48.58333333,145,273.9583333,820,198.16666669999998,730,13.0,13.04166667,14.0,0.2,1.141666667,2.5,3.3560000000000003,3.554833333,3.93,73.27,94.36083333,100.0,16.0,17.125,21.0,960,960.0,960,1,0,0,11516.0
2016-11-12,40.375,167,0.083333333,1,40.45833333,168,48.375,149,273.4583333,807,195.66666669999998,719,13.0,13.04166667,14.0,0.2,0.879166667,1.9,3.78,3.8658333330000003,3.9330000000000003,85.07,97.37,100.0,15.0,16.5,19.0,960,960.0,960,0,1,0,11567.0
2016-11-13,63.66666667,277,2.833333333,23,65.75,295,42.375,125,290.0833333,831,196.83333330000002,724,11.0,12.20833333,14.0,0.3,1.129166667,2.2,3.475,3.8532916669999997,3.984,80.39,95.66541667,100.0,14.0,16.45833333,20.0,960,960.0,960,0,1,0,10656.0
2016-11-14,71.91666667,276,26.66666667,296,85.41666667,457,39.54166667,119,304.6666667,866,199.79166669999998,734,11.0,12.625,14.0,0.4,0.916666667,2.2,2.7,3.165083333,3.5189999999999997,59.24,86.71458333,100.0,14.0,18.45833333,25.0,950,955.8333332999998,960,1,0,0,11364.0
2016-11-15,32.29166667,93,347.7083333,945,210.125,768,32.29166667,93,347.7083333,945,210.125,768,8.0,10.58333333,13.0,0.9,1.475,2.5,1.249,1.740875,2.639,39.02,72.99916667,100.0,15.0,19.625,27.0,950,957.0833332999998,960,1,0,0,11671.0
2016-11-16,27.16666667,77,374.625,996,215.5,785,27.16666667,77,374.625,996,215.5,785,3.0,6.666666667,9.0,1.1,1.5666666669999998,2.7,0.9440000000000001,1.058333333,1.3019999999999998,25.61,63.21875,91.97,13.0,18.54166667,28.0,950,950.0,950,1,0,0,12293.0
2016-11-17,30.08333333,87,341.8333333,939,204.25,750,30.08333333,87,341.8333333,939,204.25,750,7.0,10.625,15.0,0.8,1.3791666669999998,2.6,1.386,2.180958333,2.792,34.95,70.2125,99.88,14.0,20.625,30.0,950,950.0,950,1,0,0,13545.0
2016-11-18,33.0,93,327.1666667,926,201.91666669999998,746,33.0,93,327.1666667,926,201.91666669999998,746,10.0,12.75,16.0,0.5,2.791666667,5.5,2.051,2.483666667,2.9010000000000002,38.24,72.69166667,100.0,17.0,22.04166667,29.0,950,952.9166667000002,960,1,0,0,13700.0
2016-11-19,48.70833333,304,284.1666667,966,188.08333330000002,764,29.04166667,85,357.125,966,208.125,764,0.0,2.0,8.0,0.2,2.4,5.1,1.266,1.4912916669999998,2.182,35.43,59.13291667,81.34,10.0,13.625,19.0,960,962.9166667000002,970,0,1,0,11117.0
2016-11-20,27.66666667,80,358.2916667,967,205.91666669999998,757,27.66666667,80,358.2916667,967,205.91666669999998,757,1.0,4.291666667,7.0,0.5,1.716666667,3.6,1.4169999999999998,1.6740416669999998,2.244,38.34,64.13583333,84.8,9.0,14.875,23.0,960,960.0,960,0,1,0,12643.0
2016-11-21,26.83333333,77,354.5,965,203.04166669999998,749,26.83333333,77,354.5,965,203.04166669999998,749,6.0,8.875,12.0,0.7,1.4875,3.4,1.79,2.195625,2.596,32.7,72.21375,99.51,12.0,18.5,28.0,950,951.25,960,1,0,1,10852.0
2016-11-22,83.91666667,284,92.04166667,467,135.25,601,33.58333333,101,318.2916667,898,194.0,719,11.0,12.04166667,15.0,0.8,1.145833333,1.8,2.528,2.81775,3.237,42.72,74.83833333,95.91,15.0,20.45833333,28.0,950,950.0,950,1,0,0,11472.0
2016-11-23,75.41666667,326,122.41666670000001,699,122.41666670000001,557,41.08333333,126,295.8333333,860,191.375,715,11.0,12.04166667,14.0,0.1,1.9375,4.3,2.3930000000000002,2.4900833330000003,2.736,53.89,78.89958333,100.0,15.0,19.58333333,25.0,950,955.0,960,1,0,0,11840.0
