date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive
03/12/2016,11649,46.25,275,2.416666667,32,47.75,296,32.70833333,103,293.125,894,179.875,683,14,14.91666667,16,0.3,1.341666667,4,3.649,4.130291667,4.513,49.94,87.09375,100,17,20.75,29,940,947.9166667,950,0,1,0
04/12/2016,11184,49.125,236,5.458333333,77,51.41666667,247,55,181,229.125,736,172.2083333,657,9,10.95833333,14,0.7,1.904166667,3.1,2.784,3.267291667,4.026,85.85,96.98041667,100,12,14.91666667,17,950,950,950,0,1,0
05/12/2016,10577,27.75,78,343,977,193.7083333,728,27.75,78,343,977,193.7083333,728,1,5.125,9,0.8,2.3,3.5,0.746,1.443041667,2.621,29.88,70.31166667,100,10,14.875,23,950,950,950,1,0,0
06/12/2016,11879,31.91666667,261,345.9583333,1002,190.2916667,736,23.83333333,69,369.4166667,1002,197.125,736,0,2.666666667,7,0.1,1.6875,3.3,0.742,0.931166667,1.168,19.72,50.74416667,78.27,11,18,29,950,950,950,1,0,0
07/12/2016,12525,39.91666667,280,300.7083333,985,180.9166667,732,26.33333333,78,357.8333333,985,195.4166667,732,2,4.708333333,9,0,1.025,3,0.864,1.045458333,1.305,26.82,58.38,79.14,11,17.41666667,27,950,950,950,1,0,0
08/12/2016,12151,28.79166667,96,41.125,440,37.91666667,208,53.5,190,244.1666667,797,176.9583333,682,2,5.541666667,9,0.1,3.166666667,5,1.387,1.807875,2.102,77.29,90.05833333,100,6,10.5,13,950,957.9166667,960,1,0,0
09/12/2016,10566,50.79166667,233,82.95833333,730,75.45833333,411,45.625,147,271.2916667,814,179.4166667,680,0,1.083333333,3,0.4,2.3,3.3,1.696,1.849625,2.021,54.53,78.975,96.01,5,8,15,960,961.25,970,1,0,0
10/12/2016,11499,59.20833333,278,138.6666667,796,102.9583333,416,30.58333333,90,320.5416667,917,184.2916667,696,2,6.666666667,10,0.1,1.4375,3.8,1.798,2.009708333,2.189,55.1,86.17458333,100,6,12.79166667,22,950,959.5833333,960,0,1,0
11/12/2016,12111,26.79166667,79,337.5833333,948,186.8333333,705,26.79166667,79,337.5833333,948,186.8333333,705,9,9.75,13,0.8,1.258333333,2,1.658,1.834541667,1.959,32.99,71.14708333,100,12,19.29166667,30,950,950,950,0,1,0
12/12/2016,11397,28.125,83,337.0833333,950,187.875,709,28.125,83,337.0833333,950,187.875,709,6,8.416666667,12,0.8,1.633333333,3,1.471,1.566791667,1.719,31.26,62.36416667,90.88,15,20.04166667,29,950,950,950,1,0,0
13/12/2016,12300,25.70833333,75,351.25,979,190.7916667,718,25.70833333,75,351.25,979,190.7916667,718,2,5.291666667,10,0.5,1.733333333,3.6,1.174,1.31775,1.462,19.96,47.95083333,77.04,16,21.16666667,31,950,950,950,1,0,0
14/12/2016,12286,29.45833333,86,332.5,950,187.5833333,709,29.45833333,86,332.5,950,187.5833333,709,5,8,12,0.2,1.141666667,2.9,1.359,1.503375,1.66,34.6,63.56833333,98.63,15,19.375,28,950,954.1666667,960,1,0,0
15/12/2016,11721,27.20833333,96,61.70833333,629,39.83333333,229,35.875,114,302.375,891,181.6666667,690,9,11.20833333,13,0.1,1.425,3.7,1.592,1.909708333,2.288,55.67,86.61333333,100,13,17.29166667,24,960,960,960,1,0,0
16/12/2016,11151,27.08333333,79,333.25,946,184.9166667,699,27.08333333,79,333.25,946,184.9166667,699,9,11,14,0.4,1.191666667,2.3,1.884,2.091708333,2.289,30.2,69.69916667,100,14,21.375,32,950,950,950,1,0,0
17/12/2016,12740,27.25,83,334.6666667,952,187.0833333,706,27.25,83,334.6666667,952,187.0833333,706,6,7.541666667,11,0.5,1.833333333,3.7,1.271,1.590791667,1.985,23.4,49.09666667,69.41,17,22.91666667,32,940,947.9166667,950,0,1,0
18/12/2016,12789,67.75,299,147.75,841,135.5,542,34.66666667,103,305,912,183.6666667,700,-4,0.083333333,7,0.5,3.55,6,1.368,1.519125,1.889,34.98,60.99041667,98.67,4,10.66666667,17,950,957.9166667,960,0,1,0
19/12/2016,9524,63,284,127.7083333,758,105.5,417,34.5,108,300.1666667,879,180.2916667,683,-7,-3.541666667,-1,0.1,1.591666667,3.1,1.531,1.998458333,2.878,41.95,57.19916667,71.84,2,6.791666667,13,960,964.1666667,970,1,0,0
20/12/2016,11098,30.70833333,93,304.7083333,890,177.875,675,30.70833333,93,304.7083333,890,177.875,675,-1,3.541666667,7,0.1,1.020833333,2.6,2.662,2.939458333,3.223,46.11,70.34208333,89,6,12.16666667,20,960,960,960,1,0,0
21/12/2016,10170,29.875,89,305.875,896,177.5833333,675,29.875,89,305.875,896,177.5833333,675,7,10.75,13,0.6,1.308333333,3,2.785,3.053375,3.219,49.11,82.72375,100,11,17.58333333,26,960,960,960,1,0,0
22/12/2016,11207,35.75,145,89.70833333,712,59.91666667,356,31.5,100,302,905,177.7916667,679,13,13.79166667,15,0.1,1.658333333,3.4,2.819,3.00325,3.248,57.84,88.00041667,100,15,19.20833333,26,960,960,960,1,0,0
23/12/2016,10577,62,309,153.625,880,122.25,576,28.20833333,84,319.125,927,182.0833333,690,9,11.83333333,14,0.4,1.566666667,3.9,2.221,2.551291667,2.916,33.54,78.50541667,100,14,20.29166667,30,950,950.4166667,960,1,0,0
24/12/2016,11741,48.79166667,297,206.5,886,147.7083333,680,34.375,105,295.4583333,886,178.25,680,11,12.75,15,0.4,1.708333333,3.8,2.445,2.656416667,2.846,42.84,80.26291667,100,15,20.41666667,29,950,950,950,0,1,1
25/12/2016,11945,53.83333333,269,230,908,160.0833333,667,29.95833333,89,313.9583333,919,181.8333333,690,9,11.66666667,14,0.8,1.35,3.1,2.109,2.328958333,2.493,29.19,70.40541667,93.51,16,22.08333333,32,950,950,950,0,1,1
26/12/2016,9870,69.70833333,289,145.0833333,710,139.2083333,563,38.25,118,281.2083333,846,176.6666667,673,9,12.375,16,0.4,1.270833333,2.4,2.206,2.550833333,3.119,44.73,73.78666667,100,16,21.04166667,28,950,953.3333333,960,1,0,0
27/12/2016,11045,61.70833333,317,87.29166667,801,95.75,563,41.70833333,124,265.25,833,173.9166667,667,14,14.41666667,15,0.3,1.345833333,3.3,2.905,3.006166667,3.184,54.46,85.6075,100,16,20.375,27,950,959.1666667,960,1,0,0
28/12/2016,11528,51.375,279,243.25,877,165.4583333,661,33.625,100,297.3333333,890,179.3333333,682,13,13.83333333,15,0.6,1.320833333,3,2.365,2.756583333,3.016,46.33,80.15708333,100,16,21.29166667,29,950,957.0833333,960,1,0,0
29/12/2016,11339,57.875,318,98.875,690,102.7916667,492,49.625,170,245.4583333,731,170.0416667,641,2,9.875,16,0.9,2.679166667,6.2,2.272,2.876708333,3.629,61.54,71.38333333,91.11,11,18.375,25,950,959.5833333,970,1,0,0
30/12/2016,10849,54.54166667,246,190.0416667,847,137.4583333,653,36.08333333,108,287.3333333,864,177.25,673,1,4.875,9,0.2,1.9375,4.6,2.746,3.00225,3.238,47.57,70.02958333,100,9,13.83333333,21,950,955.8333333,960,1,0,1
31/12/2016,11661,34.83333333,108,292.5416667,868,178.0833333,674,34.83333333,108,292.5416667,868,178.0833333,674,8,9.333333333,13,0.3,1.475,3.1,2.82,3.227125,3.586,44.3,79.73458333,100,11,17.04166667,26,950,952.5,960,0,1,1
01/01/2017,11306.4,42.58333333,226,265,939,172,699,26.25,80,332.6666667,939,186.5,699,8,10.33333333,12,0.8,1.3125,2.5,1.692,2.514708333,3.475,32.95,64.43208333,84.33,17,21.375,29,950,950,950,0,1,1
02/01/2017,10063.4,23.54166667,70,363.9583333,1010,197.625,737,23.54166667,70,363.9583333,1010,197.625,737,0,5.75,9,1.1,2.05,3.6,0.687,0.933041667,1.436,16.51,55.37541667,89.86,14,20.16666667,30,950,950,950,1,0,0
03/01/2017,11962.4,25.91666667,77,343.5,969,192.0416667,719,25.91666667,77,343.5,969,192.0416667,719,1,4.166666667,8,0.9,1.395833333,2.7,1.06,1.564541667,2.324,21.92,48.44916667,70.76,13,19.83333333,29,950,950,950,1,0,0
04/01/2017,11650.4,46.66666667,243,57.29166667,596,59.875,257,37.41666667,118,290.4166667,860,181.2916667,683,7,9.208333333,11,0.3,1.4625,3.7,2.389,2.578166667,2.76,41.73,72.41125,100,14,18.08333333,26,950,950,950,1,0,0
05/01/2017,11515.4,28.41666667,83,330.0416667,945,189.4166667,710,28.41666667,83,330.0416667,945,189.4166667,710,6,8.416666667,11,0.1,1.158333333,2.6,1.906,2.097708333,2.404,27.48,65.115,100,13,20.125,30,940,948.75,950,1,0,0
06/01/2017,11293.05,40,157,66.58333333,720,55,285,33.08333333,101,320.5,942,191.375,720,-1,5,11,0.5,3.033333333,4.3,0.98,1.58125,2.256,39.89,75.10083333,99.88,2,13.08333333,20,950,952.5,960,1,0,0
07/01/2017,10283.05,47.79166667,299,271.7916667,937,176.625,724,33.91666667,103,325.9583333,937,193.9583333,724,-6,-4.375,-2,0.9,2.5375,3.6,0.956,1.052,1.172,43.25,62.90833333,81.75,0,4.125,11,960,967.0833333,970,0,1,0
08/01/2017,11559.37,31.04166667,92,331.5,946,194.0833333,725,31.04166667,92,331.5,946,194.0833333,725,-5,-0.166666667,4,0.5,1.808333333,4.1,1.11,1.325458333,1.473,42.37,68.35083333,95.13,1,8.333333333,18,960,965,970,0,1,0
09/01/2017,9956.05,26.5,78,349.1666667,976,197.125,732,26.5,78,349.1666667,976,197.125,732,3,4.375,7,0.6,1.429166667,3.2,1.231,1.353041667,1.488,28.88,66.1125,97.42,8,15.20833333,25,960,960,960,1,0,0
10/01/2017,11006.4,50,202,261.0833333,985,176.125,736,25.875,73,351.125,985,198.375,736,2,4.083333333,9,1,1.595833333,2.9,1,1.245041667,1.492,20.56,50.315,77.94,12,19.29166667,30,950,950.4166667,960,1,0,0
11/01/2017,11271.4,25.79166667,76,354.6666667,988,200.25,742,25.79166667,76,354.6666667,988,200.25,742,2,4.666666667,9,0.9,1.608333333,3.4,1.077,1.246666667,1.52,19.44,48.13041667,73.25,14,20.75,31,950,950,950,1,0,0
12/01/2017,13061.4,27.875,82,347.3333333,975,199.9583333,741,27.875,82,347.3333333,975,199.9583333,741,3,6.25,12,1.1,1.575,2.8,1.056,1.34175,1.782,21.72,55.24333333,100,15,20.54166667,30,950,950,950,1,0,0
13/01/2017,11622.4,76.91666667,299,137.0833333,551,146.375,604,32.91666667,98,321.375,924,194.4583333,725,9,11.54166667,15,1,2.858333333,5.3,1.602,2.065791667,2.681,35.3,78.705,100,13,19.70833333,29,950,955.8333333,960,1,0,0
14/01/2017,13477.4,82.08333333,329,105.1666667,526,140.875,554,34.08333333,109,313.75,923,193.8333333,723,8,11.83333333,14,1.9,3.341666667,5.4,1.66,2.270875,2.748,42.1,81.56916667,100,15,19.08333333,25,950,957.5,960,0,1,0
15/01/2017,13152.4,48.91666667,294,238.9166667,938,168.75,733,31.625,92,328.7083333,938,197.5416667,733,6,9.916666667,13,0.7,1.845833333,3.5,1.63,2.10725,2.639,25.71,69.83166667,100,14,20.625,31,950,950,950,0,1,0
16/01/2017,11053.4,76.16666667,328,136.25,771,141.9166667,573,32.75,93,327.2916667,943,199.3333333,740,7,8.958333333,12,0.8,1.883333333,3.2,1.582,1.882833333,2.654,37.9,69.1,89.85,14,18.70833333,26,950,950,950,1,0,0
17/01/2017,11191.4,56.875,291,10.25,132,62.625,354,40.75,122,290.4166667,852,190.4166667,708,11,11.83333333,13,0.1,0.883333333,2.3,2.772,2.935541667,3.179,50.01,82.59875,100,15,18.79166667,25,950,950,950,1,0,0
18/01/2017,11365.4,71.91666667,327,20.58333333,147,81.625,381,45.45833333,136,273.8333333,827,188.625,704,10,10.83333333,13,0.1,1.541666667,3.3,2.905,3.118458333,3.373,48.62,80.53125,100,15,18.25,25,950,950,950,1,0,0
19/01/2017,10915.4,26.83333333,74,351.7083333,996,207.5,764,26.29166667,74,358.625,996,208.375,764,3,7.125,11,0.2,1.233333333,2.3,1.02,1.461583333,2.838,25.11,65.14458333,100,13,18.875,28,940,949.5833333,950,1,0,0
20/01/2017,11281.4,60.875,239,241.25,816,179.6666667,674,26.08333333,78,368.9583333,1006,213.2083333,777,-4,0.5,5,0.5,2.45,5.2,0.66,0.844666667,0.987,14.95,39.48416667,63.91,13,18.66666667,27,940,942.5,950,1,0,0
21/01/2017,13495.4,25.08333333,73,368.5416667,1008,213.0833333,776,25.08333333,73,368.5416667,1008,213.0833333,776,-4,-2.25,0,2.4,4.1875,5.5,0.651,0.895875,1.056,11.92,26.35666667,44.92,13,21.16666667,32,940,940,940,0,1,0
22/01/2017,12714.4,25.54166667,80,371.25,1010,215.4166667,783,25.54166667,80,371.25,1010,215.4166667,783,-4,-1,1,1.3,4.504166667,8,0.799,0.869541667,0.98,15.67,35.32708333,52.02,13,18.20833333,26,940,949.5833333,950,0,1,0
23/01/2017,10281.4,26,75,366.2083333,1000,214.375,779,26,75,366.2083333,1000,214.375,779,-3,0.083333333,6,0.7,1.366666667,2.2,0.853,1.035958333,1.157,17.43,37.09666667,52.91,11,18.83333333,29,950,950,950,1,0,0
24/01/2017,11882.4,26.29166667,77,367.3333333,1011,216.875,789,26.29166667,77,367.3333333,1011,216.875,789,-2,1.625,8,1,1.804166667,3.1,0.922,1.088125,1.55,11.1,34.56125,52.59,15,23.125,35,940,944.5833333,950,1,0,0
25/01/2017,13388.4,55.91666667,274,261.375,971,189.4583333,772,29.45833333,84,349.2083333,971,212.0833333,772,2,4.25,7,0.5,2.7375,4.6,1.078,1.508375,1.749,24.54,46.91666667,65.62,13,20,29,950,950,950,1,0,0
26/01/2017,13282.4,53.5,267,283.3333333,961,194.7916667,765,29.95833333,86,347.5833333,967,213,775,0,0.416666667,2,0.1,2.075,5.1,1.483,1.639291667,1.9,28.06,51.02416667,71.97,10,14.45833333,23,950,956.25,960,1,0,0
27/01/2017,13242.4,38.5,131,19.45833333,467,42.66666667,168,44.20833333,132,298,896,205.9583333,760,2,6.291666667,9,0.6,3.15,6,1.725,2.042625,2.458,51.75,82.61125,100,8,12.95833333,20,950,952.9166667,960,1,0,0
28/01/2017,11158.4,41.33333333,243,35,456,52.625,310,54.79166667,158,276.4583333,839,206.5833333,757,1,2,7,0.7,2.958333333,4.3,0.906,1.512875,2.31,57.17,82.13333333,100,6,8.666666667,13,960,960,960,0,1,0
29/01/2017,14212.4,75.95833333,358,193.4166667,972,170.7916667,686,28.375,84,370,1007,224.75,809,-7,-1.875,1,0.3,1.745833333,3.3,0.597,0.86125,1.149,20.05,51.58583333,85.24,5,11.70833333,19,960,960,960,0,1,0
30/01/2017,11737.4,35,162,329.625,976,215.25,796,31.16666667,90,353.625,976,220.4583333,796,-5,-1.458333333,2,0.7,1.695833333,3.7,1.137,1.350083333,1.627,19.97,41.50916667,59.79,11,15.125,23,950,959.5833333,960,1,0,0
31/01/2017,13093.4,66.16666667,338,228.4166667,885,179.3333333,691,37.25,112,326.4166667,928,214.7916667,779,0,2.791666667,7,0.9,1.508333333,3,1.7,1.884958333,1.973,24.19,48.27166667,64.85,12,18.125,28,950,950.8333333,960,1,0,0
01/02/2017,13209.07,33.70833333,100,342.0416667,949,219.4583333,791,33.70833333,100,342.0416667,949,219.4583333,791,2,4.25,8,1.2,1.791666667,3.4,1.541,1.703,1.753,21.02,47.46625,67.92,14,20.45833333,30,950,950,950,1,0,0
02/02/2017,13501.07,37.04166667,111,331.2083333,939,219.4166667,794,37.04166667,111,331.2083333,939,219.4166667,794,4,7.958333333,14,0.6,1.720833333,4,1.339,1.8765,2.812,31.63,57.93583333,100,16,20.58333333,28,950,954.1666667,960,1,0,0
03/02/2017,12516.07,40.33333333,159,67.33333333,706,60.75,395,41,116,313.375,914,216.5833333,786,11,12.54166667,15,0.5,2.45,4.7,2.066,2.461833333,2.83,44.41,82.865,100,15,19.375,27,960,960,960,1,0,0
04/02/2017,11017.07,65.70833333,312,28.41666667,554,74.58333333,360,37.91666667,111,322.5,907,217.4166667,782,11,12.5,16,0.3,2.1125,4.1,2.39,2.58175,2.799,47.57,84.05541667,100,14,19.04166667,27,950,955,960,0,1,0
05/02/2017,11162.16,51.83333333,273,249.0416667,926,198.4583333,796,38.125,107,325.125,926,220.7916667,796,8,11.54166667,15,0.6,1.529166667,3.6,2.04,2.354916667,2.751,30.08,74.71666667,100,14,21.08333333,31,950,950,950,0,1,1
06/02/2017,11944.42,41.08333333,187,305.7916667,924,216.0416667,798,36.75,110,333.0833333,924,223.4166667,798,6,10.66666667,14,1,1.720833333,3.2,1.352,2.118458333,2.54,23.44,65.34833333,100,16,22.83333333,33,950,950,950,1,0,0
07/02/2017,12770.07,37.29166667,262,352.5,1000,230.7083333,835,29.75,84,376.4583333,1000,235.7083333,835,-2,2.833333333,9,1.1,1.891666667,3.7,0.996,1.123916667,1.238,11.61,38.16416667,73.67,16,23.25,34,950,950,950,1,0,0
08/02/2017,12686.07,31.91666667,91,370.9583333,990,236.5833333,839,31.91666667,91,370.9583333,990,236.5833333,839,-2,2.916666667,7,0.5,2.1,4.5,1.035,1.239625,1.689,12.4,36.88541667,54.38,16,23.41666667,33,950,950,950,1,0,0
09/02/2017,12839.07,32.83333333,91,361.8333333,976,234.75,832,32.83333333,91,361.8333333,976,234.75,832,2,4.708333333,7,0.9,1.929166667,3.6,1.401,1.550083333,1.724,25.46,52.53791667,81.7,14,19.125,27,960,960,960,1,0,0
10/02/2017,12703.07,39.29166667,109,336.5416667,935,231.0416667,822,39.29166667,109,336.5416667,935,231.0416667,822,8,9.166666667,11,0.7,1.7625,3.6,1.42,1.717875,1.854,29.41,65.19583333,99.69,13,20.70833333,31,950,955.4166667,960,1,0,0
11/02/2017,13916.07,35.54166667,100,358.7916667,969,237.6666667,842,35.54166667,100,358.7916667,969,237.6666667,842,5,7.541666667,10,1.2,1.854166667,3.2,1.162,1.344875,1.579,19.59,47.78125,71.01,16,23.95833333,35,950,950,950,0,1,0
12/02/2017,12105.07,37.58333333,105,348.5833333,953,235.8333333,837,37.58333333,105,348.5833333,953,235.8333333,837,6,9.25,17,0.9,2.379166667,4.5,1.346,1.864208333,2.78,23.11,54.85416667,100,17,23.79166667,33,950,950,950,0,1,0
13/02/2017,11784.07,81.79166667,377,156,860,173.375,727,43,125,321.2916667,908,230.0416667,818,10,13.125,16,1.4,3.441666667,5.4,2.051,2.447625,2.851,34,74.09916667,100,17,22.45833333,31,950,950,950,1,0,0
14/02/2017,11966.07,59.83333333,321,238.375,951,198.75,851,39.58333333,118,356.2916667,951,242.0416667,851,3,6.25,12,1,2.770833333,5.5,1.029,1.412458333,1.893,30.21,60.24166667,85.5,12,18.33333333,25,940,949.1666667,950,1,0,0
15/02/2017,11935.07,55.66666667,291,250.0833333,917,214.125,843,45.875,134,328.4166667,917,238.5416667,843,0,1.583333333,5,0.4,2.816666667,4.9,1.553,1.64475,1.81,33.11,58.46125,82.1,9,13.45833333,21,950,954.5833333,960,1,0,0
16/02/2017,12006.07,54.625,288,183.125,937,183,850,43.5,128,335.875,937,240.0416667,850,0,2.166666667,6,0.3,2.220833333,5.3,1.447,1.822625,2.36,29.81,55.975,81.54,9,15.04166667,24,950,950.4166667,960,1,0,0
17/02/2017,11774.07,31.16666667,86,380.1666667,999,250.5833333,872,31.16666667,86,380.1666667,999,250.5833333,872,0,3.041666667,6,0.3,1.866666667,4.1,0.971,1.367333333,2.041,20.03,51.31666667,93.69,10,18.29166667,28,950,950,950,1,0,0
18/02/2017,14038.07,38.08333333,267,374.9583333,1013,250.3333333,887,30.45833333,84,390.3333333,1013,254.8333333,887,-2,0.416666667,6,0.9,1.891666667,3.7,1.004,1.213833333,1.62,11.79,33.50708333,61.52,12,21.70833333,33,940,946.25,950,0,1,0
19/02/2017,12521.07,103.3333333,406,130.125,565,181.625,670,37.33333333,115,353.375,919,242.4166667,841,6,7.791666667,10,0.2,1.675,3,1.193,2.205625,2.889,24.37,50.415,70.34,16,22.95833333,32,940,946.6666667,950,0,1,0
20/02/2017,11012.07,36.95833333,256,366.7916667,1006,249.375,885,29.54166667,81,389.6666667,1006,255.9583333,885,-1,3.791666667,9,0.8,3.0875,5.2,0.929,1.532333333,2.466,19.98,48.10625,77.3,14,19.625,27,950,951.25,960,1,0,0
21/02/2017,12477.07,29.625,81,421.0833333,1048,268.9166667,924,29.625,81,421.0833333,1048,268.9166667,924,-8,-2.333333333,1,1.2,2.1875,3.7,0.491,0.587583333,0.864,8.96,31.625,55.05,12,19.95833333,30,950,955.4166667,960,1,0,0
22/02/2017,12467.07,30.91666667,85,413.2083333,1030,267.5,918,30.91666667,85,413.2083333,1030,267.5,918,-6,-2.375,3,1.4,1.9125,2.7,0.59,0.671708333,0.746,8.84,25.56,40.7,14,22.75,34,950,950,950,1,0,0
23/02/2017,12041.07,32.20833333,88,410.9583333,1035,269.75,927,32.20833333,88,410.9583333,1035,269.75,927,-7,-2.666666667,2,0.4,1.558333333,2.7,0.486,0.652416667,0.826,6.45,22.91958333,40.04,15,24.91666667,36,940,942.9166667,950,1,0,0
24/02/2017,11731.07,32.04166667,86,402.4166667,1016,266.875,914,32.04166667,86,402.4166667,1016,266.875,914,-3,-0.791666667,2,0.7,3.354166667,6.5,0.793,0.924791667,1.004,12.23,25.95,43.28,17,23.41666667,33,940,947.5,950,1,0,0
25/02/2017,13555.07,87.375,411,68.41666667,861,129.875,669,45.08333333,125,346.9583333,937,254.8333333,884,2,6.291666667,10,1,2.491666667,5,1.058,1.745416667,2.204,32.42,58.32416667,89.74,13,18.66666667,27,950,950,950,0,1,0
26/02/2017,12708.07,37.66666667,101,379.2916667,983,264.7083333,908,37.66666667,101,379.2916667,983,264.7083333,908,0,7.041666667,13,0.9,1.791666667,3.4,1.163,1.55025,1.994,15.53,58.84833333,100,14,21.625,32,950,950,950,0,1,0
27/02/2017,10639.07,32.54166667,86,401.5416667,1016,270.5,925,32.54166667,86,401.5416667,1016,270.5,925,-2,3.125,9,1.2,2.295833333,4.2,1.039,1.301833333,1.613,10.45,39.58208333,76.03,15,23.91666667,35,950,950,950,1,0,0
28/02/2017,12022.07,68.41666667,334,280.625,988,242.125,913,35.375,98,395.5416667,998,270.8333333,922,-4,3.083333333,9,1.1,2.079166667,3.8,0.962,1.348791667,1.969,9.04,36.77333333,65.43,17,25.08333333,36,950,950,950,1,0,0
01/03/2017,11778.33,37.375,104,391.4583333,987,271.875,924,37.375,104,391.4583333,987,271.875,924,-3,2.041666667,8,0.8,3.345833333,7.5,0.939,1.375583333,1.858,17.76,35.3025,61.19,15,22.33333333,30,950,952.9166667,960,1,0,0
02/03/2017,11886.33,77.375,319,216.1666667,884,229.2083333,885,53.875,146,325.7916667,884,257.4583333,885,-3,0.625,5,0.7,2.379166667,4.6,1.892,2.224875,2.57,23.33,45.31916667,70.46,12,16.41666667,23,960,960,960,1,0,0
03/03/2017,11951.33,95.33333333,434,67.54166667,765,143.5,771,67.33333333,192,289.8333333,799,251.0416667,863,2,5.625,10,0.5,2.625,4.6,2.574,2.708583333,3.086,45.16,68.28916667,99.15,11,15.20833333,21,960,960,960,1,0,0
04/03/2017,12377.53486,63.04166667,329,21.5,262,72.625,351,68.33333333,207,279,815,248.1666667,859,11,11.75,13,0.2,1.020833333,1.8,2.915,3.384583333,3.772,64.7,91.47791667,100,14,16.58333333,22,960,960,960,0,1,0
05/03/2017,10380.6425,64,381,238.8333333,901,210.2083333,900,52.33333333,141,333.9583333,901,262.75,900,9,11.125,14,0.5,1.566666667,3.6,2.052,2.523791667,2.851,32.72,73.37333333,100,14,20.70833333,30,950,952.9166667,960,0,1,0
06/03/2017,11621.78139,37.66666667,97,386.25,979,275.2916667,931,37.66666667,97,386.25,979,275.2916667,931,6,9.625,13,0.9,1.820833333,3.8,1.711,1.931041667,2.252,20.88,60.04708333,100,15,23.45833333,34,950,950,950,1,0,0
07/03/2017,11670.985,75.91666667,336,221.625,886,230.125,897,56,165,322.375,886,262.2916667,897,9,13.04166667,18,0.7,1.9375,3.7,1.847,2.703416667,3.552,39.63,69.47375,100,17,23.04166667,31,950,952.5,960,1,0,0
08/03/2017,11817.985,89.20833333,370,26.29166667,382,109.6666667,679,45.66666667,119,345,904,264.5,896,16,16.58333333,18,0.6,2.370833333,4.1,3.101,3.442833333,3.56,65.89,91.51708333,100,19,21.33333333,26,960,960,960,1,0,0
09/03/2017,11413.33,101.6666667,421,75.04166667,334,146.5833333,709,62.33333333,201,309.0833333,872,258.875,870,13,15.04166667,17,0.2,1.020833333,1.8,2.899,3.486,3.998,55.9,85.61541667,100,16,21.16666667,27,950,953.3333333,960,1,0,0
